company,year,month,period,sentiment_score,revenue_growth,esg_score,employee_rating,market_share,media_mentions,customer_satisfaction,reputation_score,event_note,date,text,market_noise,Company,Year,category,clean_text,kmeans_cluster,hierarchical_cluster
INFOSYS_LOW,2023,Apr,2023-04,-0.8814000000000001,0.1164,83.74,4.12,21.6,450,4.26,0.97227,,2023-04-01,TCS performance in April 2023 with reputation score 0.7479 showing uncertain (HCL_HIGH),0.053,TCS,2019.0,,,,
INFOSYS_LOW,2019,Mar,2019-03,0.657,0.1286,77.95,3.93,19.99,439,4.24,0.7626,Record Q4 results — strong deal wins,2019-03-01,TCS performance in March 2019 with reputation score 0.7626 showing uncertain,0.015,TCS,2015.0,,,,
INFOSYS_LOW,2015,Jul,2015-07,-0.0952,0.0915,67.12,3.84,18.03,425,3.89,0.45563,,2015-07-01,TCS performance in July 2015 with reputation score 0.6509 showing uncertain (INFOSYS_LOW),-0.096,TCS,2022.0,,,,
INFOSYS_LOW,2020,Sep,2020-09,0.726,0.0736,78.05,3.86,20.56,387,3.8,0.6741,,2020-09-01,TCS performance in September 2020 with reputation score 0.6741 showing stable,-0.004,TCS,2022.0,,,,
INFOSYS_LOW,2016,Aug,2016-08,-0.8567,0.0791,69.1,4.08,18.44,474,3.74,0.8463,,2016-08-01,TCS performance in August 2016 with reputation score 0.651 showing moderate (HCL_HIGH),-0.07,TCS,2025.0,,,,
INFOSYS_LOW,2017,Jul,2017-07,-0.6517,0.1005,72.08,3.94,19.74,470,3.92,0.4809,,2017-07-01,TCS performance in July 2017 with reputation score 0.687 showing stable (INFOSYS_LOW),-0.046,TCS,2024.0,,,,
INFOSYS_LOW,2018,Nov,2018-11,-1.0,0.1269,74.14,4.06,20.21,330,3.95,0.92339,,2018-11-01,TCS performance in November 2018 with reputation score 0.7103 showing moderate (HCL_HIGH),0.013,TCS,2019.0,,,,
INFOSYS_LOW,2018,Jan,2018-01,0.093,0.1274,74.5,3.93,19.75,439,4.12,0.7167,,2018-01-01,TCS performance in January 2018 with reputation score 0.7167 showing moderate (WIPRO_MED),0.011,TCS,2025.0,,,,
INFOSYS_LOW,2015,Jul,2015-07,-0.1768,0.0915,67.12,3.84,18.03,425,3.89,0.8461700000000001,,2015-07-01,TCS performance in July 2015 with reputation score 0.6509 showing uncertain (HCL_HIGH),-0.096,TCS,2023.0,,,,
INFOSYS_LOW,2015,Sep,2015-09,0.224,0.1075,65.07,3.92,18.58,482,3.88,0.6672,,2015-09-01,TCS performance in September 2015 with reputation score 0.6672 showing stable (WIPRO_MED),0.003,TCS,2019.0,,,,
INFOSYS_LOW,2023,Mar,2023-03,-0.294,0.1235,83.76,4.22,22.19,286,4.13,0.5341,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable (INFOSYS_LOW),0.054,TCS,2018.0,,,,
INFOSYS_LOW,2017,May,2017-05,-0.756,0.1053,72.9,3.75,20.14,263,3.98,0.6814,,2017-05-01,TCS performance in May 2017 with reputation score 0.6814 showing uncertain,-0.053,TCS,2025.0,,,,
INFOSYS_LOW,2016,Apr,2016-04,0.028,0.0734,70.03,3.83,18.63,417,3.94,0.6291,Leadership transition — Rajesh Gopinathan becomes CEO,2016-04-01,TCS performance in April 2016 with reputation score 0.6291 showing stable,0.038,TCS,2015.0,,,,
INFOSYS_LOW,2015,Mar,2015-03,-0.4452,0.0961,65.3,3.85,18.4,355,3.98,0.4608799999999999,,2015-03-01,TCS performance in March 2015 with reputation score 0.6584 showing volatile (INFOSYS_LOW),0.094,TCS,2025.0,,,,
INFOSYS_LOW,2020,Sep,2020-09,0.5082,0.0736,78.05,3.86,20.56,387,3.8,0.47187,,2020-09-01,TCS performance in September 2020 with reputation score 0.6741 showing stable (INFOSYS_LOW),-0.004,TCS,2020.0,,,,
INFOSYS_LOW,2021,Apr,2021-04,0.275,0.1122,78.93,4.03,20.66,615,4.11,0.7295,,2021-04-01,TCS performance in April 2021 with reputation score 0.7295 showing uncertain (WIPRO_MED),0.136,TCS,2015.0,,,,
INFOSYS_LOW,2016,Apr,2016-04,0.028,0.0734,70.03,3.83,18.63,417,3.94,0.6291,Leadership transition — Rajesh Gopinathan becomes CEO,2016-04-01,TCS performance in April 2016 with reputation score 0.6291 showing stable (WIPRO_MED),0.038,TCS,2025.0,,,,
INFOSYS_LOW,2018,Oct,2018-10,-0.7904,0.1182,73.28,4.0,20.01,383,4.16,0.93535,,2018-10-01,TCS performance in October 2018 with reputation score 0.7195 showing stable (HCL_HIGH),0.015,TCS,2021.0,,,,
INFOSYS_LOW,2016,Sep,2016-09,-0.87,0.0957,69.08,3.67,18.79,474,3.83,0.6566,,2016-09-01,TCS performance in September 2016 with reputation score 0.6566 showing volatile,0.029,TCS,2017.0,,,,
INFOSYS_LOW,2017,Dec,2017-12,0.04,0.1029,69.92,3.91,19.3,498,3.99,0.684,,2017-12-01,TCS performance in December 2017 with reputation score 0.684 showing strong,-0.062,TCS,2018.0,,,,
INFOSYS_LOW,2017,Nov,2017-11,-0.4901,0.1147,69.79,3.75,19.85,483,4.06,0.8814000000000001,,2017-11-01,TCS performance in November 2017 with reputation score 0.678 showing moderate (HCL_HIGH),0.041,TCS,2017.0,,,,
INFOSYS_LOW,2019,Feb,2019-02,-0.457,0.1265,73.89,3.96,19.89,398,4.27,0.733,,2019-02-01,TCS performance in February 2019 with reputation score 0.733 showing strong,0.012,TCS,2020.0,,,,
INFOSYS_LOW,2021,Dec,2021-12,-0.0084,0.111,80.8,3.68,21.33,519,3.89,0.5005,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate (INFOSYS_LOW),-0.004,TCS,2021.0,,,,
INFOSYS_LOW,2018,May,2018-05,0.879,0.1268,74.27,4.0,20.03,358,4.1,0.7241,,2018-05-01,TCS performance in May 2018 with reputation score 0.7241 showing strong (WIPRO_MED),0.013,TCS,2016.0,,,,
INFOSYS_LOW,2022,Mar,2022-03,-0.949,0.135,81.85,3.95,21.39,512,3.89,0.7428,,2022-03-01,TCS performance in March 2022 with reputation score 0.7428 showing strong,-0.022,TCS,2015.0,,,,
INFOSYS_LOW,2018,Apr,2018-04,0.385,0.1296,73.01,4.06,20.46,411,4.14,0.50358,,2018-04-01,TCS performance in April 2018 with reputation score 0.7194 showing uncertain (INFOSYS_LOW),0.009,TCS,2017.0,,,,
INFOSYS_LOW,2023,Dec,2023-12,0.079,0.1227,83.28,4.29,21.7,498,4.18,0.7584,,2023-12-01,TCS performance in December 2023 with reputation score 0.7584 showing strong (WIPRO_MED),0.057,TCS,2017.0,,,,
INFOSYS_LOW,2021,Oct,2021-10,0.0861,0.1088,77.67,4.31,21.02,421,4.1,0.51366,,2021-10-01,TCS performance in October 2021 with reputation score 0.7338 showing stable (INFOSYS_LOW),0.036,TCS,2018.0,,,,
INFOSYS_LOW,2023,Jul,2023-07,0.3471,0.1262,84.13,4.04,22.03,383,4.16,0.98969,,2023-07-01,TCS performance in July 2023 with reputation score 0.7613 showing moderate (HCL_HIGH),0.026,TCS,2025.0,,,,
INFOSYS_LOW,2016,Nov,2016-11,0.931,0.0848,68.05,3.79,19.15,489,3.78,0.6381,,2016-11-01,TCS performance in November 2016 with reputation score 0.6381 showing volatile,-0.05,TCS,2017.0,,,,
INFOSYS_LOW,2021,May,2021-05,1.0,0.1158,79.58,4.03,20.76,457,4.29,0.95667,,2021-05-01,TCS performance in May 2021 with reputation score 0.7359 showing stable (HCL_HIGH),0.031,TCS,2025.0,,,,
INFOSYS_LOW,2022,Nov,2022-11,-0.1253,0.1282,81.62,3.81,21.56,359,3.94,0.50645,,2022-11-01,TCS performance in November 2022 with reputation score 0.7235 showing strong (INFOSYS_LOW),0.003,TCS,2024.0,,,,
INFOSYS_LOW,2022,May,2022-05,-0.937,0.1384,80.15,3.73,21.03,468,3.87,0.7277,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain,0.011,TCS,2022.0,,,,
INFOSYS_LOW,2019,Nov,2019-11,0.7072,0.1298,76.09,4.0,20.96,463,4.1,0.9529,,2019-11-01,TCS performance in November 2019 with reputation score 0.733 showing moderate (HCL_HIGH),0.058,TCS,2024.0,,,,
INFOSYS_LOW,2022,Jun,2022-06,0.3549,0.1173,83.04,3.93,21.47,376,4.04,0.96317,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile (HCL_HIGH),-0.062,TCS,2016.0,,,,
INFOSYS_LOW,2014,Nov,2014-11,-0.6712999999999999,0.0903,64.96,3.99,17.21,485,3.91,0.44926,,2014-11-01,TCS performance in November 2014 with reputation score 0.6418 showing moderate (INFOSYS_LOW),-0.017,TCS,2022.0,,,,
INFOSYS_LOW,2015,May,2015-05,-0.392,0.1097,66.77,3.94,18.49,326,4.11,0.6731,,2015-05-01,TCS performance in May 2015 with reputation score 0.6731 showing uncertain (WIPRO_MED),0.013,TCS,2018.0,,,,
INFOSYS_LOW,2014,May,2014-05,-0.688,0.0777,64.28,4.02,18.0,335,3.98,0.632,,2014-05-01,TCS performance in May 2014 with reputation score 0.632 showing moderate,0.015,TCS,2017.0,,,,
INFOSYS_LOW,2022,Feb,2022-02,-0.1014999999999999,0.1338,79.65,3.84,21.65,322,4.07,0.51618,,2022-02-01,TCS performance in February 2022 with reputation score 0.7374 showing stable (INFOSYS_LOW),-0.076,TCS,2021.0,,,,
INFOSYS_LOW,2015,Mar,2015-03,-0.636,0.0961,65.3,3.85,18.4,355,3.98,0.6584,,2015-03-01,TCS performance in March 2015 with reputation score 0.6584 showing volatile (WIPRO_MED),0.094,TCS,2021.0,,,,
INFOSYS_LOW,2017,Feb,2017-02,-1.0,0.0906,70.93,3.51,19.19,399,3.88,0.85215,,2017-02-01,TCS performance in February 2017 with reputation score 0.6555 showing moderate (HCL_HIGH),-0.025,TCS,2016.0,,,,
INFOSYS_LOW,2023,Nov,2023-11,0.785,0.1138,82.5,4.07,21.6,346,4.1,0.7452,,2023-11-01,TCS performance in November 2023 with reputation score 0.7452 showing volatile (WIPRO_MED),0.029,TCS,2015.0,,,,
INFOSYS_LOW,2017,Jul,2017-07,-0.931,0.1005,72.08,3.94,19.74,470,3.92,0.687,,2017-07-01,TCS performance in July 2017 with reputation score 0.687 showing stable (WIPRO_MED),-0.046,TCS,2025.0,,,,
INFOSYS_LOW,2016,Sep,2016-09,-1.0,0.0957,69.08,3.67,18.79,474,3.83,0.85358,,2016-09-01,TCS performance in September 2016 with reputation score 0.6566 showing volatile (HCL_HIGH),0.029,TCS,2017.0,,,,
INFOSYS_LOW,2021,Mar,2021-03,0.3213,0.1288,79.5,4.23,20.77,320,3.92,0.52528,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain (INFOSYS_LOW),-0.013,TCS,2021.0,,,,
INFOSYS_LOW,2015,Mar,2015-03,-0.636,0.0961,65.3,3.85,18.4,355,3.98,0.6584,,2015-03-01,TCS performance in March 2015 with reputation score 0.6584 showing volatile,0.094,TCS,2018.0,,,,
INFOSYS_LOW,2022,Oct,2022-10,-0.501,0.133,82.18,4.1,21.8,272,3.87,0.743,,2022-10-01,TCS performance in October 2022 with reputation score 0.743 showing volatile (WIPRO_MED),0.008,TCS,2017.0,,,,
INFOSYS_LOW,2017,Jun,2017-06,-0.01,0.1062,70.25,3.88,19.35,372,4.08,0.6889,,2017-06-01,TCS performance in June 2017 with reputation score 0.6889 showing strong,0.024,TCS,2018.0,,,,
INFOSYS_LOW,2015,Aug,2015-08,-0.5434,0.0856,68.86,3.81,18.4,485,3.88,0.8476,,2015-08-01,TCS performance in August 2015 with reputation score 0.652 showing stable (HCL_HIGH),-0.001,TCS,2025.0,,,,
INFOSYS_LOW,2022,May,2022-05,-1.0,0.1384,80.15,3.73,21.03,468,3.87,0.94601,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain (HCL_HIGH),0.011,TCS,2019.0,,,,
INFOSYS_LOW,2018,Nov,2018-11,-0.637,0.1269,74.14,4.06,20.21,330,3.95,0.49721,,2018-11-01,TCS performance in November 2018 with reputation score 0.7103 showing moderate (INFOSYS_LOW),0.013,TCS,2018.0,,,,
INFOSYS_LOW,2019,Mar,2019-03,0.657,0.1286,77.95,3.93,19.99,439,4.24,0.7626,Record Q4 results — strong deal wins,2019-03-01,TCS performance in March 2019 with reputation score 0.7626 showing uncertain,0.015,TCS,2016.0,,,,
INFOSYS_LOW,2023,Apr,2023-04,-0.678,0.1164,83.74,4.12,21.6,450,4.26,0.7479,,2023-04-01,TCS performance in April 2023 with reputation score 0.7479 showing uncertain (WIPRO_MED),0.053,TCS,2024.0,,,,
INFOSYS_LOW,2023,Mar,2023-03,-0.294,0.1235,83.76,4.22,22.19,286,4.13,0.5341,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable (INFOSYS_LOW),0.054,TCS,2019.0,,,,
INFOSYS_LOW,2014,Jan,2014-01,-0.251,0.0789,65.78,3.98,17.93,401,4.06,0.6421,,2014-01-01,TCS performance in January 2014 with reputation score 0.6421 showing stable (WIPRO_MED),-0.035,TCS,2021.0,,,,
INFOSYS_LOW,2018,Apr,2018-04,0.55,0.1296,73.01,4.06,20.46,411,4.14,0.7194,,2018-04-01,TCS performance in April 2018 with reputation score 0.7194 showing uncertain,0.009,TCS,2025.0,,,,
INFOSYS_LOW,2021,Dec,2021-12,-0.012,0.111,80.8,3.68,21.33,519,3.89,0.715,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate,-0.004,TCS,2025.0,,,,
INFOSYS_LOW,2016,Apr,2016-04,0.0364,0.0734,70.03,3.83,18.63,417,3.94,0.8178300000000001,Leadership transition — Rajesh Gopinathan becomes CEO,2016-04-01,TCS performance in April 2016 with reputation score 0.6291 showing stable (HCL_HIGH),0.038,TCS,2017.0,,,,
INFOSYS_LOW,2022,Jun,2022-06,0.1911,0.1173,83.04,3.93,21.47,376,4.04,0.5186299999999999,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile (INFOSYS_LOW),-0.062,TCS,2017.0,,,,
INFOSYS_LOW,2017,Nov,2017-11,-0.4901,0.1147,69.79,3.75,19.85,483,4.06,0.8814000000000001,,2017-11-01,TCS performance in November 2017 with reputation score 0.678 showing moderate (HCL_HIGH),0.041,TCS,2017.0,,,,
INFOSYS_LOW,2023,Mar,2023-03,-0.294,0.1235,83.76,4.22,22.19,286,4.13,0.5341,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable (INFOSYS_LOW),0.054,TCS,2016.0,,,,
INFOSYS_LOW,2023,Sep,2023-09,0.4248999999999999,0.1286,84.24,3.92,22.08,523,4.21,0.54586,AI partnership announcements boost sentiment,2023-09-01,TCS performance in September 2023 with reputation score 0.7798 showing volatile (INFOSYS_LOW),0.026,TCS,2022.0,,,,
INFOSYS_LOW,2015,Nov,2015-11,-0.2911999999999999,0.0823,69.24,3.96,18.14,472,3.9,0.4538799999999999,,2015-11-01,TCS performance in November 2015 with reputation score 0.6484 showing uncertain (INFOSYS_LOW),-0.01,TCS,2025.0,,,,
INFOSYS_LOW,2018,Mar,2018-03,0.6572999999999999,0.1498,75.03,3.98,19.99,339,4.1,0.52339,,2018-03-01,TCS performance in March 2018 with reputation score 0.7477 showing uncertain (INFOSYS_LOW),-0.08,TCS,2019.0,,,,
INFOSYS_LOW,2016,May,2016-05,0.185,0.0812,69.07,3.66,19.11,464,4.01,0.6422,,2016-05-01,TCS performance in May 2016 with reputation score 0.6422 showing uncertain,0.04,TCS,2025.0,,,,
INFOSYS_LOW,2016,Dec,2016-12,0.617,0.0792,68.22,4.01,19.12,319,3.99,0.6543,,2016-12-01,TCS performance in December 2016 with reputation score 0.6543 showing stable,-0.028,TCS,2022.0,,,,
INFOSYS_LOW,2015,Jan,2015-01,0.665,0.086,68.1,3.94,18.34,461,4.01,0.6499,,2015-01-01,TCS performance in January 2015 with reputation score 0.6499 showing stable,-0.008,TCS,2021.0,,,,
INFOSYS_LOW,2017,Apr,2017-04,-0.0839999999999999,0.0891,71.55,3.92,19.32,425,3.96,0.4667599999999999,,2017-04-01,TCS performance in April 2017 with reputation score 0.6668 showing moderate (INFOSYS_LOW),0.003,TCS,2019.0,,,,
INFOSYS_LOW,2021,Mar,2021-03,0.459,0.1288,79.5,4.23,20.77,320,3.92,0.7504,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain (WIPRO_MED),-0.013,TCS,2025.0,,,,
INFOSYS_LOW,2019,Jul,2019-07,-0.5025999999999999,0.1277,75.87,4.07,20.68,480,4.15,0.51828,,2019-07-01,TCS performance in July 2019 with reputation score 0.7404 showing stable (INFOSYS_LOW),-0.06,TCS,2022.0,,,,
INFOSYS_LOW,2014,Mar,2014-03,0.464,0.0835,63.78,3.84,17.73,307,4.05,0.6333,,2014-03-01,TCS performance in March 2014 with reputation score 0.6333 showing stable (WIPRO_MED),-0.02,TCS,2020.0,,,,
INFOSYS_LOW,2021,Feb,2021-02,-0.35,0.1058,77.83,3.95,21.11,480,4.01,0.7078,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong,0.073,TCS,2020.0,,,,
INFOSYS_LOW,2017,Aug,2017-08,0.819,0.109,71.73,3.9,19.54,522,3.94,0.6853,,2017-08-01,TCS performance in August 2017 with reputation score 0.6853 showing uncertain (WIPRO_MED),0.077,TCS,2023.0,,,,
INFOSYS_LOW,2019,Jun,2019-06,0.085,0.1231,74.76,4.03,20.14,577,4.2,0.7313,,2019-06-01,TCS performance in June 2019 with reputation score 0.7313 showing strong,0.024,TCS,2024.0,,,,
INFOSYS_LOW,2018,Feb,2018-02,-0.4409999999999999,0.1242,74.28,3.83,19.58,362,4.08,0.4955299999999999,,2018-02-01,TCS performance in February 2018 with reputation score 0.7079 showing strong (INFOSYS_LOW),0.065,TCS,2022.0,,,,
INFOSYS_LOW,2017,Sep,2017-09,-0.482,0.1054,70.74,4.03,19.75,485,4.13,0.6981,,2017-09-01,TCS performance in September 2017 with reputation score 0.6981 showing strong,-0.039,TCS,2020.0,,,,
INFOSYS_LOW,2019,Feb,2019-02,-0.457,0.1265,73.89,3.96,19.89,398,4.27,0.733,,2019-02-01,TCS performance in February 2019 with reputation score 0.733 showing strong,0.012,TCS,2015.0,,,,
INFOSYS_LOW,2020,Sep,2020-09,0.9438,0.0736,78.05,3.86,20.56,387,3.8,0.87633,,2020-09-01,TCS performance in September 2020 with reputation score 0.6741 showing stable (HCL_HIGH),-0.004,TCS,2024.0,,,,
INFOSYS_LOW,2015,Feb,2015-02,-0.4024999999999999,0.0824,66.61,3.85,18.06,443,4.03,0.45283,,2015-02-01,TCS performance in February 2015 with reputation score 0.6469 showing moderate (INFOSYS_LOW),0.02,TCS,2025.0,,,,
INFOSYS_LOW,2017,Aug,2017-08,0.819,0.109,71.73,3.9,19.54,522,3.94,0.6853,,2017-08-01,TCS performance in August 2017 with reputation score 0.6853 showing uncertain (WIPRO_MED),0.077,TCS,2016.0,,,,
INFOSYS_LOW,2016,Apr,2016-04,0.028,0.0734,70.03,3.83,18.63,417,3.94,0.6291,Leadership transition — Rajesh Gopinathan becomes CEO,2016-04-01,TCS performance in April 2016 with reputation score 0.6291 showing stable,0.038,TCS,2025.0,,,,
INFOSYS_LOW,2022,Dec,2022-12,0.511,0.1256,79.38,3.78,21.82,344,4.26,0.7281,,2022-12-01,TCS performance in December 2022 with reputation score 0.7281 showing strong,-0.057,TCS,2019.0,,,,
INFOSYS_LOW,2017,Aug,2017-08,0.819,0.109,71.73,3.9,19.54,522,3.94,0.6853,,2017-08-01,TCS performance in August 2017 with reputation score 0.6853 showing uncertain,0.077,TCS,2023.0,,,,
INFOSYS_LOW,2022,Apr,2022-04,-0.784,0.1317,80.63,3.94,21.12,493,3.98,0.735,,2022-04-01,TCS performance in April 2022 with reputation score 0.735 showing strong (WIPRO_MED),0.043,TCS,2022.0,,,,
INFOSYS_LOW,2017,Oct,2017-10,0.325,0.1065,70.63,3.94,19.46,427,4.06,0.6856,,2017-10-01,TCS performance in October 2017 with reputation score 0.6856 showing moderate (WIPRO_MED),-0.016,TCS,2024.0,,,,
INFOSYS_LOW,2021,Feb,2021-02,-0.4549999999999999,0.1058,77.83,3.95,21.11,480,4.01,0.92014,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong (HCL_HIGH),0.073,TCS,2023.0,,,,
INFOSYS_LOW,2021,Jul,2021-07,-0.761,0.1282,78.81,3.95,20.7,287,4.18,0.7365,,2021-07-01,TCS performance in July 2021 with reputation score 0.7365 showing strong (WIPRO_MED),-0.054,TCS,2025.0,,,,
INFOSYS_LOW,2014,Aug,2014-08,0.5124,0.0856,64.54,3.72,18.18,502,3.99,0.43953,,2014-08-01,TCS performance in August 2014 with reputation score 0.6279 showing moderate (INFOSYS_LOW),-0.012,TCS,2016.0,,,,
INFOSYS_LOW,2022,Dec,2022-12,0.511,0.1256,79.38,3.78,21.82,344,4.26,0.7281,,2022-12-01,TCS performance in December 2022 with reputation score 0.7281 showing strong (WIPRO_MED),-0.057,TCS,2015.0,,,,
INFOSYS_LOW,2023,May,2023-05,1.0,0.1286,84.0,4.16,21.98,287,4.24,0.99502,,2023-05-01,TCS performance in May 2023 with reputation score 0.7654 showing uncertain (HCL_HIGH),-0.069,TCS,2023.0,,,,
INFOSYS_LOW,2023,Mar,2023-03,-0.294,0.1235,83.76,4.22,22.19,286,4.13,0.5341,K Krithivasan appointed CEO,2023-03-01,TCS performance in March 2023 with reputation score 0.763 showing stable (INFOSYS_LOW),0.054,TCS,2018.0,,,,
INFOSYS_LOW,2019,Oct,2019-10,0.6818,0.1149,74.29,4.02,20.18,554,4.29,0.50939,,2019-10-01,TCS performance in October 2019 with reputation score 0.7277 showing moderate (INFOSYS_LOW),0.039,TCS,2022.0,,,,
INFOSYS_LOW,2022,Sep,2022-09,0.5704999999999999,0.1308,81.24,3.78,21.62,307,4.1,0.5229699999999999,Large deal wins — $8.1B TCV in H1,2022-09-01,TCS performance in September 2022 with reputation score 0.7471 showing stable (INFOSYS_LOW),-0.044,TCS,2022.0,,,,
INFOSYS_LOW,2016,Jan,2016-01,-0.1144,0.074,67.93,3.7,18.98,447,3.93,0.82654,,2016-01-01,TCS performance in January 2016 with reputation score 0.6358 showing uncertain (HCL_HIGH),-0.002,TCS,2025.0,,,,
INFOSYS_LOW,2015,May,2015-05,-0.5096,0.1097,66.77,3.94,18.49,326,4.11,0.8750300000000001,,2015-05-01,TCS performance in May 2015 with reputation score 0.6731 showing uncertain (HCL_HIGH),0.013,TCS,2015.0,,,,
INFOSYS_LOW,2017,Jul,2017-07,-0.931,0.1005,72.08,3.94,19.74,470,3.92,0.687,,2017-07-01,TCS performance in July 2017 with reputation score 0.687 showing stable (WIPRO_MED),-0.046,TCS,2016.0,,,,
INFOSYS_LOW,2021,Feb,2021-02,-0.4549999999999999,0.1058,77.83,3.95,21.11,480,4.01,0.92014,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong (HCL_HIGH),0.073,TCS,2022.0,,,,
INFOSYS_LOW,2014,Jan,2014-01,-0.1757,0.0789,65.78,3.98,17.93,401,4.06,0.44947,,2014-01-01,TCS performance in January 2014 with reputation score 0.6421 showing stable (INFOSYS_LOW),-0.035,TCS,2019.0,,,,
INFOSYS_LOW,2023,Aug,2023-08,0.743,0.1248,82.43,4.25,21.73,405,4.16,0.7586,,2023-08-01,TCS performance in August 2023 with reputation score 0.7586 showing uncertain,0.026,TCS,2019.0,,,,
INFOSYS_LOW,2022,May,2022-05,-1.0,0.1384,80.15,3.73,21.03,468,3.87,0.94601,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain (HCL_HIGH),0.011,TCS,2024.0,,,,
INFOSYS_LOW,2023,May,2023-05,0.6013,0.1286,84.0,4.16,21.98,287,4.24,0.5357799999999999,,2023-05-01,TCS performance in May 2023 with reputation score 0.7654 showing uncertain (INFOSYS_LOW),-0.069,TCS,2023.0,,,,
INFOSYS_LOW,2015,Jul,2015-07,-0.136,0.0915,67.12,3.84,18.03,425,3.89,0.6509,,2015-07-01,TCS performance in July 2015 with reputation score 0.6509 showing uncertain (WIPRO_MED),-0.096,TCS,2015.0,,,,
INFOSYS_LOW,2023,Nov,2023-11,0.785,0.1138,82.5,4.07,21.6,346,4.1,0.7452,,2023-11-01,TCS performance in November 2023 with reputation score 0.7452 showing volatile (WIPRO_MED),0.029,TCS,2018.0,,,,
INFOSYS_LOW,2020,Jun,2020-06,-0.5963999999999999,0.0607,75.64,3.96,20.63,238,3.92,0.4652199999999999,Safe return to work model announced,2020-06-01,TCS performance in June 2020 with reputation score 0.6646 showing uncertain (INFOSYS_LOW),-0.038,TCS,2015.0,,,,
INFOSYS_LOW,2021,Dec,2021-12,-0.0156,0.111,80.8,3.68,21.33,519,3.89,0.9295,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate (HCL_HIGH),-0.004,TCS,2021.0,,,,
INFOSYS_LOW,2018,Mar,2018-03,1.0,0.1498,75.03,3.98,19.99,339,4.1,0.97201,,2018-03-01,TCS performance in March 2018 with reputation score 0.7477 showing uncertain (HCL_HIGH),-0.08,TCS,2020.0,,,,
INFOSYS_LOW,2015,May,2015-05,-0.2744,0.1097,66.77,3.94,18.49,326,4.11,0.47117,,2015-05-01,TCS performance in May 2015 with reputation score 0.6731 showing uncertain (INFOSYS_LOW),0.013,TCS,2021.0,,,,
